keyword_count,years_experience,word_count,role_count,education_level,cert_count,sentiment_score,public_repos,followers,github_years,avg_stars_per_repo,connections,num_skills,has_linkedin,relevant_skills,resume_score,github_score,linkedin_score,total_score
1,4,134,0,1,0,0.12379584726123505,8,6,3,4.365892037727818,329,5,1,2,17.237958472612352,15.365892037727818,25,52.42697105078216
2,0,103,2,0,1,0.15885087587787197,0,18,0,0.02205296983260491,13,6,1,2,22.58850875877872,0.02205296983260491,19,44.51320247320052
1,6,265,1,1,1,0.25414440993897375,0,36,0,4.3483089073927985,29,10,1,0,32.541444099389736,4.3483089073927985,15,50.315225147191484
1,2,148,2,1,0,0.09220941388484133,2,44,11,0.6334919784049838,168,4,1,2,22.922094138848415,7.633491978404984,20,49.70186067558008
5,5,206,0,1,0,0.1359315006502399,0,78,3,0.07950422569650517,96,8,1,1,31.3593150065024,3.079504225696505,18,45.84539392756793
0,1,115,1,0,1,0.16007178569144984,4,53,1,3.764991817882463,182,10,1,1,13.600717856914498,8.764991817882462,20,44.43356375633998
2,6,212,0,2,0,0.19932475948448602,12,46,3,3.988242274985451,72,7,1,2,29.99324759484486,16.988242274985453,20,79.94841859707707
4,1,138,0,1,1,0.22759844929124723,2,26,4,1.8138250889432752,47,9,1,2,26.27598449291247,7.813825088943275,19,50.55837642292538
2,0,103,1,1,0,0.40422578405107923,9,32,4,1.7086693221123754,254,8,1,3,20.042257840510793,14.708669322112375,26,63.86393885348728
0,7,260,1,2,1,0.25721257176083906,0,26,1,3.3545800762960463,3,1,1,2,36.572125717608394,4.354580076296046,11,58.156001199846166
5,0,185,2,1,2,0.25959313470391665,0,92,1,3.086453638309825,193,8,1,2,40.0,4.086453638309825,22,63.47156813599409
2,1,156,1,2,1,0.17333869867204632,0,13,0,4.41646844531815,26,4,1,2,29.733386986720465,4.41646844531815,17,39.023909663652205
4,8,259,1,1,0,0.10201342043025675,1,0,7,1.6092636994537453,188,5,1,0,39.020134204302565,7.609263699453745,18,68.10695537007298
3,9,297,1,1,1,0.14717859851502177,11,52,2,6.862102785834764,14,5,1,0,40.0,17.0,15,72.39655738201404
1,2,192,2,2,0,0.12896675097851085,0,11,0,10.0,86,5,1,0,28.289667509785108,5.0,16,50.84633842103867
2,2,184,1,1,0,0.2392230675554566,4,110,7,0.24782896171110474,219,6,1,1,22.392230675554565,10.247828961711106,21,53.91453762983923
5,1,165,1,1,2,0.03487185763762671,3,97,7,3.78816599645877,64,6,1,1,37.348718576376264,11.788165996458769,18,72.9359013861396
1,1,179,1,2,1,0.25925337195872444,13,3,13,1.385583518453538,137,8,0,0,27.592533719587244,16.385583518453537,12,55.49050110963103
1,1,149,1,1,1,0.1882760410563975,0,5,6,0.9806292997144508,163,10,1,2,21.882760410563975,5.980629299714451,22,60.717811734570574
1,3,171,1,1,0,0.27333482326890385,1,34,15,1.899034901305267,133,5,0,0,21.73334823268904,7.899034901305267,12,45.12262942556843
3,4,203,2,1,0,0.12760918108457264,0,46,0,0.1151852551019375,259,9,1,1,33.27609181084573,0.1151852551019375,22,60.44870353878064
2,4,175,1,2,0,0.10986302851577544,2,16,5,1.412307273038524,59,9,1,1,30.098630285157753,8.412307273038524,18,56.54378523363298
1,4,179,2,3,1,0.15933312809615563,1,63,5,4.094189879703715,19,7,1,1,40.0,10.094189879703716,17,68.64841740728009
0,0,150,0,1,1,0.1569350747246174,10,45,0,0.48022725430379704,4,4,1,2,11.569350747246174,10.480227254303797,17,30.601400729314815
1,2,204,1,1,1,0.28063484110749304,4,19,0,1.111610745287585,28,6,1,1,24.80634841107493,5.111610745287585,17,44.03303281862703
0,0,116,2,3,1,0.27968048330570655,4,1,11,5.609592116587483,15,7,0,0,32.79680483305707,14.0,10,62.185074647583995
3,2,192,0,0,0,0.3905023083535419,3,69,1,1.1192050083672447,81,7,1,2,16.90502308353542,5.119205008367245,20,41.68985657167842
2,1,183,2,1,0,0.15045078554821037,0,12,6,0.8874795506851594,20,2,1,2,24.504507855482103,5.88747955068516,13,37.76759587921103
0,6,233,1,2,0,-0.1347550596487594,2,89,0,1.1615545098729516,3,2,1,0,25.652449403512406,3.1615545098729516,9,34.3929610392649
1,1,135,2,2,0,0.15905774269691822,20,27,0,1.465659509422232,3,8,1,2,26.590577426969183,11.465659509422231,19,53.594824589462824
3,0,99,1,2,0,0.22306579252083572,9,43,1,1.9992976394159028,178,3,1,2,26.23065792520836,11.999297639415904,18,56.0353407937238
2,0,166,1,1,2,0.2714530691052169,11,103,0,3.2258158611459438,89,4,0,0,28.71453069105217,14.225815861145943,9,47.76932171837578
1,4,195,0,0,0,0.23036042712837196,8,99,3,1.203333032595754,44,7,1,1,13.303604271283719,12.203333032595754,17,49.62224534892324
3,2,200,1,1,2,0.1503722466910301,0,23,2,3.4018012923124017,224,2,1,1,34.503722466910304,5.401801292312402,15,55.94654930256689
4,0,128,0,1,0,0.3714164357415557,1,11,0,1.5259407705795047,7,1,1,1,20.714164357415555,2.5259407705795045,9,25.262531696130658
0,0,172,0,1,2,0.09662641994377737,0,74,0,0.8264316661530634,392,8,1,3,15.966264199437774,0.8264316661530634,28,52.473399375059714
1,3,211,0,2,1,0.1725355151438162,1,28,1,2.1456015496518046,95,5,1,1,25.725355151438162,4.145601549651804,18,47.64204112128854
1,0,147,1,0,2,0.09200901591391922,0,10,0,2.529727560989482,20,6,0,0,18.920090159139193,2.529727560989482,10,33.979783052968614
2,5,212,2,2,0,0.2019576762090172,3,117,4,1.6331124152706438,113,9,1,1,38.019576762090175,9.633112415270643,19,68.1863957242413
2,3,191,0,1,1,0.35890057587728696,5,11,1,0.11656155943449935,144,2,1,1,25.58900575877287,6.1165615594344995,13,46.7926774744554
0,0,125,0,1,1,0.18590740761011873,10,1,0,0.3723769477662165,56,7,1,2,11.859074076101187,10.372376947766217,20,40.513905878367126
2,0,165,1,0,0,0.18652001479065208,6,1,1,0.6717784317143446,197,7,1,0,12.86520014790652,7.671778431714345,18,40.190793045912926
0,12,300,0,1,0,0.030403799162274092,13,48,0,0.6643148144656429,16,10,1,3,29.304037991622742,10.664314814465643,21,60.22216973192979
4,1,160,0,0,0,0.17130078142090013,0,54,0,2.2381655753927916,32,6,1,2,15.713007814209002,2.2381655753927916,19,38.76169727288823
1,1,116,0,3,2,0.3150487050033352,0,18,0,0.03703817258916722,9,3,1,2,33.150487050033355,0.03703817258916722,15,47.258889567036775
5,5,179,2,2,1,0.17497638343429256,5,19,5,2.8185674219783,23,7,1,2,40.0,12.818567421978301,19,70.36835898363098
1,8,176,2,1,1,0.16822097860876892,1,20,7,0.616701680953996,27,4,1,2,40.0,6.616701680953996,17,56.30653763550366
1,12,300,1,1,0,0.31057145758432936,1,56,5,0.7421906861496298,249,6,1,3,40.0,6.7421906861496295,25,71.71616851514126
0,4,212,1,3,0,0.16864358870294355,2,2,1,1.5011705383023775,8,6,1,1,29.686435887029436,4.501170538302377,17,52.310674758115084
1,1,144,1,1,1,0.3292053632227123,1,132,0,0.48650273274521655,55,4,0,0,23.292053632227123,2.4865027327452167,9,44.02292664238359
2,0,107,1,0,0,0.07153604046122553,3,12,2,4.316472825093787,76,5,0,0,11.715360404612255,9.316472825093786,11,34.42866326289766
0,4,165,1,1,1,0.267785397484103,2,401,3,0.17846866492687333,228,6,1,3,25.677853974841028,9.178468664926873,25,56.23291142771828
3,2,150,1,3,2,0.3646329207695457,3,9,15,1.1753498465747252,607,4,1,2,40.0,9.175349846574726,27,71.10196172012608
4,1,163,1,0,0,0.30078568974549136,5,73,0,3.786551692193666,139,3,1,3,22.007856897454914,8.786551692193665,19,51.131597989674226
2,7,222,0,1,1,0.01327264483647253,2,12,0,1.9134125681171787,353,7,1,2,30.132726448364725,3.9134125681171787,26,56.32140071969968
5,0,190,1,3,0,0.13616967585691164,1,4,3,0.6915534229715039,154,7,1,1,36.36169675856912,4.691553422971504,20,58.21086603083821
2,2,149,2,0,1,0.1758048475342217,0,103,5,1.0920774764542085,330,7,1,2,26.758048475342218,7.092077476454208,25,55.10949537205022
3,0,104,1,0,0,0.3009955496707081,2,97,5,2.453080286163509,122,4,1,2,17.00995549670708,9.453080286163509,19,43.82010188137799
1,1,125,2,1,1,0.06683818837885644,6,25,3,7.243245014783634,8,6,0,0,25.668381883788566,14.0,10,53.348993545671696
2,0,149,2,2,0,0.09810633296073522,7,60,9,4.4724474381395165,51,6,1,0,26.981063329607352,16.47244743813952,16,49.50432180211593
0,0,128,0,1,0,0.03948485698200077,5,40,2,0.8384166551543819,104,6,1,2,5.394848569820008,7.838416655154382,21,40.706514846577846
3,0,141,1,3,1,0.1174199749912186,1,95,7,10.0,43,7,1,1,35.174199749912184,11.0,17,62.15351886246338
1,3,166,1,1,0,0.0748393343027687,4,18,10,0.007021638501968683,31,10,1,2,19.748393343027686,9.00702163850197,19,44.58500324209963
3,4,219,2,0,1,0.35979058601964087,4,37,5,0.05603727477448372,86,10,0,0,35.597905860196406,9.056037274774484,11,60.092744413344086
3,2,152,2,3,0,0.13526227293520338,3,33,1,3.472731060925016,271,5,0,0,39.352622729352035,7.472731060925016,15,60.79410324304329
1,9,228,1,1,1,0.26909252921300086,3,21,0,0.4449442706114143,3,8,1,1,38.69092529213001,3.444944270611414,17,53.901588662959405
3,1,181,0,1,0,0.20179695072188703,3,111,2,0.12538821880088385,146,10,0,0,18.017969507218872,6.125388218800884,12,28.53418986376633
0,1,143,2,1,1,0.20039612809245877,4,9,1,0.5413826673650508,128,1,1,3,24.00396128092459,5.541382667365051,15,48.02256763025241
1,6,222,0,1,0,0.1408556180460561,6,8,6,1.1106007643478755,332,6,1,1,21.40855618046056,12.110600764347875,23,60.317844250099505
0,0,159,2,0,0,0.2770022487130708,0,43,0,2.6228656405888993,266,6,1,0,12.770022487130708,2.6228656405888993,20,33.327645683545484
2,9,244,2,0,0,0.21543442326423412,6,53,0,1.9581177836589592,143,7,1,0,36.154344232642345,7.95811778365896,17,67.71908632320117
1,0,115,1,1,1,0.2096743912939047,0,10,4,0.5426235139759679,73,3,1,2,20.096743912939047,4.542623513975968,16,40.81852214898665
4,10,286,1,2,0,0.1406579389822077,0,24,0,1.3994191243262148,22,5,1,2,40.0,1.3994191243262148,19,67.03944355318362
3,0,216,1,1,1,0.15702240738469794,18,146,1,5.213175391410591,78,6,1,1,25.57022407384698,17.0,18,55.78338591526618
1,6,210,1,3,1,0.2588911117575425,15,14,1,3.3748829850749296,144,4,1,2,40.0,14.37488298507493,19,67.9759022556604
1,2,138,1,1,0,0.2230055611545501,0,55,2,0.7807287549407763,226,10,1,0,19.230055611545502,2.7807287549407764,19,38.442537848081244
4,14,290,2,1,1,0.21234723145085402,2,67,0,8.064380915611864,155,5,1,2,40.0,7.0,22,67.0021781546998
1,0,179,2,0,0,0.12459575083324526,1,29,5,2.4662567920567855,21,5,1,2,14.245957508332452,8.466256792056786,19,47.467648601949286
1,2,151,2,0,0,0.3944107703525495,3,138,1,0.128969003949066,91,7,1,3,20.944107703525496,5.128969003949066,22,49.53979215770243
1,10,246,0,1,1,0.15202932604421768,8,66,7,0.0715874675617479,40,6,1,3,34.52029326044217,13.071587467561748,21,64.79566731837131
3,2,180,2,2,1,0.19697473382745795,15,30,1,0.3688265634761671,0,8,1,1,39.96974733827458,11.368826563476167,17,68.3943684598686
1,2,206,1,3,1,0.18129663711252791,5,42,0,2.6028469123149023,22,6,0,0,33.81296637112528,7.602846912314902,10,49.275554362697264
2,3,203,1,3,0,0.3954711197261288,2,58,0,0.40604206273717175,12,6,0,0,35.95471119726129,2.4060420627371717,10,44.34196268834839
5,1,184,0,1,0,0.1709185387292413,4,44,0,1.4327774466792753,184,7,1,1,23.709185387292415,5.4327774466792755,20,48.74325400948337
1,2,157,1,2,0,0.16176580590243467,1,105,2,0.19579932363948033,29,3,1,1,23.617658059024347,4.195799323639481,13,39.85917683020348
2,2,182,2,1,1,0.21183111481166694,12,22,0,5.073734847385826,33,9,1,0,32.11831114811667,15.0,15,58.28991805819546
5,6,188,1,0,1,0.13064591105378148,10,17,1,0.8430689031428819,321,2,1,1,38.306459110537816,11.843068903142882,17,63.26770790636792
1,0,175,1,2,1,0.21115997169015138,4,12,2,4.7748062610019595,47,5,1,2,25.111599716901512,10.77480626100196,19,58.959388860852414
4,0,184,1,1,0,0.437160358016777,1,1,0,5.796327179837301,0,5,1,1,26.371603580167772,6.0,17,51.48868285729366
4,9,256,1,0,0,0.22996955555510917,1,2,0,0.012295009116749609,33,7,1,0,37.29969555555109,1.0122950091167495,15,58.030334212702655
1,6,198,0,1,0,0.22632459217265816,0,102,4,1.2477467292917506,12,8,1,2,22.263245921726583,6.247746729291751,19,46.092233836909784
2,1,153,1,1,0,0.12820951070907882,8,56,8,0.0499302136262308,10,2,1,0,19.28209510709079,13.049930213626231,9,35.89334672010063
3,2,224,1,2,0,0.37092071543529637,2,54,0,4.7870505290812355,8,5,1,3,31.709207154352963,6.7870505290812355,21,56.62674699821332
5,0,139,0,1,1,0.393903270079798,1,47,0,1.4613141021746956,89,4,0,0,28.93903270079798,2.4613141021746956,9,45.5369168328227
0,0,181,2,3,1,0.28526803758270114,3,94,9,0.15580203297789919,20,5,1,2,32.85268037582701,8.155802032977899,19,52.00646041615511
4,1,170,0,0,1,0.26538332230623796,8,32,0,0.23368959050547145,44,5,1,1,21.653833223062378,8.233689590505472,17,54.11107723618474
3,1,149,1,1,0,0.1765234648561183,0,102,11,0.9674231895074344,198,2,0,0,22.765234648561183,6.967423189507435,7,31.181859619841937
1,2,129,1,1,0,0.23913375808446224,9,22,0,5.634643137460482,55,9,1,1,19.39133758084462,14.0,18,55.28972016055906
4,0,156,1,1,1,0.11648423951374927,11,130,6,2.361223303881152,247,4,1,2,28.16484239513749,18.361223303881154,21,62.4237729529743
1,10,252,0,1,0,0.08738860242212601,14,59,1,4.044140279016137,68,3,1,2,28.87388602422126,15.044140279016137,16,56.94218605370219
2,12,300,0,2,2,0.0512640083274257,2,14,8,0.9128536928487337,50,8,1,2,40.0,7.912853692848734,20,57.62546853032697
1,3,154,2,2,0,0.24106739732747987,1,41,1,0.08835042795965609,138,8,0,0,31.410673973274797,2.0883504279596563,12,54.76801720635843
4,2,238,1,3,0,0.0621625527679312,2,38,3,7.323901590438111,7,5,1,1,36.62162552767931,10.0,17,66.49577927792251
3,1,171,2,2,2,0.1500364596887517,2,7,0,0.03464431336843203,9,2,0,0,40.0,2.034644313368432,4,49.203136890180986
5,5,211,2,2,0,0.1938770624798023,0,44,0,5.899669839288761,105,7,1,0,40.0,5.0,17,59.53566088664048
1,3,162,0,1,1,0.29952903995220315,4,18,4,0.9198766657623767,66,5,1,1,21.99529039952203,8.919876665762377,18,44.261395314035006
2,0,159,1,2,1,0.14217798333790801,3,2,2,0.02028331645436641,156,4,1,3,27.42177983337908,5.020283316454367,22,58.32471618602238
1,7,234,1,1,0,0.3113272312739393,10,148,7,2.336936125783253,248,4,1,2,30.113272312739394,18.336936125783254,21,63.43458547977872
2,5,228,2,1,0,0.2939158913144182,0,51,1,7.878819651491639,49,5,1,2,33.93915891314418,6.0,19,58.10352461194817
3,8,200,2,1,1,0.09286916723290256,5,104,6,6.740893502438369,90,10,1,2,40.0,16.0,20,69.74634941770641
3,3,222,1,1,1,0.31228254938852756,7,56,1,0.35093899858594,69,8,0,0,33.12282549388527,8.35093899858594,11,53.09350672539787
0,2,180,2,1,0,0.1716418877858464,7,22,11,0.39994762484481805,399,2,1,1,20.716418877858466,12.399947624844819,18,41.531802680346864
1,1,178,0,3,2,0.1501048876274082,10,35,9,1.667297800256012,177,3,1,2,31.501048876274083,16.667297800256012,18,58.765452809724955
1,8,223,2,1,0,0.17206467245866747,6,56,1,2.0283850794501794,242,9,1,3,35.72064672458667,9.02838507945018,25,65.44993453237495
4,6,182,2,0,0,0.1996494273241326,13,161,6,2.68967471347601,29,9,1,1,35.996494273241325,18.68967471347601,17,74.75993435724394
1,0,152,0,1,0,0.15849553995623653,2,14,5,0.39946537443529934,148,5,1,1,9.584955399562364,7.399465374435299,19,33.327832217688005
4,0,155,1,0,0,0.11603083396387526,3,103,0,6.388712150261575,30,4,1,3,18.160308339638753,9.0,19,51.078299955212266
0,1,118,0,0,0,0.12487444063053264,0,128,2,2.0363105992438384,23,4,1,2,3.2487444063053266,5.036310599243839,17,32.78854639384649
3,4,213,1,1,2,0.21389428097040158,0,55,0,3.755248127807894,288,4,1,1,39.13894280970402,3.755248127807894,20,61.35097528907045
1,13,300,2,1,0,0.18395364481829557,1,133,5,1.553343318035554,1,8,1,2,40.0,8.553343318035553,19,60.161106216681404
2,0,128,1,1,0,0.25273096933995637,0,25,0,1.069816074396915,336,6,1,1,18.527309693399562,1.069816074396915,23,47.42552554917672
4,2,139,0,2,0,0.20523628972032626,1,152,0,7.560490626337337,16,8,1,1,28.052362897203263,7.0,17,44.34453203792893
2,1,150,1,2,1,0.20770139959837586,0,60,1,1.7451284988664968,171,8,0,0,30.07701399598376,2.745128498866497,13,41.30582396932282
1,10,250,2,1,1,0.25928122348342875,0,2,2,4.032912193870283,32,6,1,1,40.0,6.032912193870283,17,54.52759083923834
1,5,192,1,1,0,0.34189180719126844,12,118,5,6.127696617703635,43,7,1,2,26.418918071912685,21.0,19,71.2347416986844
2,5,198,1,1,0,0.3459022348291889,0,33,10,2.250043704855112,24,2,0,0,29.45902234829189,7.250043704855112,4,43.569494465919114
1,1,166,0,2,0,0.3340406420114218,6,30,1,1.5923039618288544,88,6,1,2,18.340406420114217,8.592303961828854,20,55.02413900673112
2,1,118,2,0,0,0.28704491697413076,0,41,0,0.0070340568216037905,42,4,1,1,20.870449169741306,0.0070340568216037905,15,33.67120517901256
1,0,112,2,0,0,0.40854106220921493,12,8,4,0.08168490766535334,107,5,1,2,17.085410622092148,14.081684907665354,21,48.047219737703585
2,0,68,1,2,0,0.24378237662435726,11,31,2,0.44841627569862696,1,7,0,0,23.43782376624357,12.448416275698627,10,43.2621868702574
0,6,238,0,1,0,0.2325545815322072,5,88,1,0.41161054315739115,6,4,1,1,19.325545815322073,6.4116105431573915,15,34.07330248383061
1,5,200,0,0,1,0.424392127550305,5,0,1,0.5880946963413571,10,10,1,3,22.243921275503048,6.588094696341357,21,56.975274874988884
4,15,300,0,1,0,-0.07259688500994754,0,15,2,0.7274987827225037,54,10,1,1,40.0,2.7274987827225035,18,77.61066832585891
3,15,265,1,3,2,0.17861035113556817,20,0,1,0.8927788830757599,168,10,1,1,40.0,11.89277888307576,20,68.27371989369055
2,2,170,2,2,1,0.325249572915,10,26,4,1.0913093145257686,219,7,1,1,38.25249572915,15.091309314525768,21,77.30729544821692
2,4,196,1,2,1,0.2980262952721684,11,65,2,0.20820336876146142,28,3,1,1,36.98026295272168,12.208203368761462,13,61.411020694121184
1,8,213,2,1,0,0.4565651574835631,5,80,6,0.0865707438573508,85,9,1,2,38.56565157483563,10.08657074385735,20,70.86092445953543
5,5,153,1,1,0,0.21074857183314188,2,145,2,2.2413750210312866,146,8,1,3,37.10748571833142,7.241375021031287,23,72.6473541683834
0,0,202,1,3,0,0.1569182397611804,11,46,0,1.541503300625849,34,9,1,2,21.569182397611804,11.541503300625848,19,46.39522885406581
2,1,201,1,3,1,0.16679152533258046,1,14,5,1.174492749762555,52,4,1,3,34.6679152533258,7.174492749762555,20,59.44945524493539
3,0,138,0,1,0,0.23180681628612476,4,128,2,2.012649387284936,74,6,1,2,16.31806816286125,9.012649387284936,20,51.3464953498296
1,9,255,1,2,1,0.36216475959513217,0,74,0,3.516797250978202,14,6,1,3,40.0,3.516797250978202,21,67.06097172368223
2,2,155,1,0,2,0.3634141008885492,12,42,2,1.1161591189843543,2,2,1,0,28.634141008885493,13.116159118984354,9,52.38689884150929
4,0,120,0,1,0,0.19439853281663289,0,59,1,2.0495314352143814,16,2,1,3,18.943985328166328,3.0495314352143814,15,39.54193596711179
3,3,234,1,1,1,0.22530084866777922,1,129,5,6.139714749223352,98,3,1,1,32.25300848667779,12.0,14,61.29246603276047
2,2,120,1,1,0,0.1388398420797136,4,62,1,3.6604746251072093,7,4,1,3,21.388398420797134,8.66047462510721,19,54.83769013958995
1,1,151,2,3,0,0.1492784452394455,7,22,3,1.1102545893773423,21,3,0,0,31.492784452394456,11.110254589377343,6,52.3719072334179
3,0,152,1,0,0,0.30462572134371724,4,62,0,2.069680334987886,41,9,1,2,17.046257213437173,6.069680334987886,19,41.86230416593966
2,3,229,2,1,0,0.3602211388731676,1,2,1,0.38977051377163796,8,9,1,2,30.602211388731675,2.389770513771638,19,53.75716382032864
1,2,196,1,3,1,0.1302716319530186,0,24,12,1.6443360814158747,21,7,1,3,33.302716319530184,6.644336081415875,21,60.60990741923231
0,4,139,2,3,0,0.22429563521313514,7,26,4,7.961491591613722,242,4,1,2,35.24295635213135,16.0,21,68.5122378344395
0,2,169,1,0,0,0.17569219439207923,20,9,0,1.4609302894200793,1,6,1,1,10.756921943920792,11.46093028942008,17,38.959714973232536
2,5,200,2,1,1,0.28638716595520064,8,1,0,5.252156227792772,105,3,1,2,38.863871659552004,13.0,17,68.29481889795504
0,2,163,1,1,1,0.16114839776435447,3,7,1,1.0462516591889668,48,9,1,1,20.611483977643545,5.046251659188966,17,34.16727584784739
1,2,188,1,0,0,0.007354506054045168,11,53,3,10.0,111,6,1,1,12.073545060540452,18.0,19,52.948219857650706
0,6,167,1,3,1,0.30036907111120026,2,81,4,1.7312904618498497,88,5,1,1,40.0,7.7312904618498495,18,70.45360768999296
0,1,147,1,3,1,0.16965163701432606,3,221,4,0.08637665548411526,25,3,1,1,28.69651637014326,9.086376655484115,13,53.501937557943606
2,0,164,0,0,0,0.1800556284111945,3,21,2,1.7674282991741133,187,5,1,2,7.800556284111945,6.767428299174114,22,40.99151368190033
2,0,170,0,0,0,0.24355879166918393,2,45,4,0.6419888249544452,67,10,1,3,8.435587916691839,6.641988824954446,22,36.198031063888536
4,4,194,0,0,0,0.235283364315262,7,138,1,0.0660410977505814,172,5,0,0,22.35283364315262,9.066041097750581,13,41.84850418440055
4,2,161,2,3,1,0.24561216587523893,3,9,0,3.439100563849385,52,2,1,0,40.0,6.439100563849385,10,61.18362741583299
0,3,176,0,0,1,0.03702668347538046,1,63,2,0.6451810534386068,417,5,1,0,11.370266834753805,3.645181053438607,23,32.72153068356637
2,0,172,0,1,1,0.2556309012036493,1,70,9,3.184655794781698,147,8,1,1,18.556309012036493,9.184655794781698,19,41.2737626782254
1,0,151,1,1,1,0.009094364964886525,0,4,4,0.6799660166253475,337,5,1,1,18.090943649648864,4.679966016625348,23,48.011603303307744
2,0,118,1,1,0,0.27695651437810076,4,98,2,0.4321530480449685,72,3,1,0,18.76956514378101,6.4321530480449685,12,39.30553418028454
1,1,122,1,0,0,0.31183812821105805,1,83,3,7.294367773758942,64,4,1,1,13.11838128211058,9.0,16,42.76874357862173
0,2,125,0,1,0,0.06314798572747835,0,1,8,0.8977224749796648,140,3,1,2,9.631479857274783,5.897722474979664,17,23.97699058161365
4,1,203,2,3,1,0.23284329905815493,5,4,1,1.8394743854223696,212,3,1,2,40.0,7.83947438542237,19,66.35076318145487
4,1,184,2,3,1,0.3057179129614433,5,2,1,1.8831221733249957,332,4,1,2,40.0,7.883122173324995,23,65.23128856899787
1,7,216,2,2,0,0.15509963796284668,6,20,11,1.6441144546510762,39,5,1,1,38.550996379628465,12.644114454651076,17,72.47158190029111
1,1,146,1,0,1,0.2673636365708623,3,35,5,4.923061851252958,160,6,1,2,17.673636365708624,12.923061851252957,22,59.26544346009916
3,2,152,2,1,0,-0.07854058727256807,11,38,1,2.244423586743554,23,7,1,2,27.21459412727432,13.244423586743554,19,61.98149609829441
5,4,222,0,1,0,0.30981961182434115,13,15,1,1.0341334650800327,78,4,1,1,31.09819611824341,12.034133465080032,16,56.34309030705626
1,1,217,0,1,0,0.2029994238693176,8,121,1,3.9665236186267854,19,4,1,0,12.029994238693176,13.966523618626786,13,35.253592093953486
1,2,151,0,3,0,0.17421706233639678,5,22,0,0.39949599595144636,42,8,1,1,23.742170623363968,5.399495995951447,17,44.08252363269191
3,5,234,1,1,0,0.298404145290448,1,2,9,1.5715636191749833,267,5,0,0,31.98404145290448,7.5715636191749836,15,50.349983111218016
3,8,230,1,0,0,0.37292896757239774,20,17,1,6.013601485109144,15,8,1,1,33.729289675723976,16.0,17,65.93308393066418
1,0,143,1,3,0,0.2485715841353997,1,37,6,1.9637803238487859,100,5,1,1,25.485715841353997,7.963780323848786,19,48.69516907958753
2,7,265,0,3,0,0.3608713883048895,1,26,0,3.3961934784471235,89,7,1,1,38.60871388304889,4.396193478447124,18,54.09666181253083
2,2,169,1,0,1,0.04467167474730202,2,15,2,2.1200954596193076,12,3,1,1,20.44671674747302,6.120095459619307,13,41.47004434681812
1,0,158,1,1,0,0.26659488378340657,0,7,0,3.6573141427418956,39,8,1,2,15.665948837834065,3.6573141427418956,19,40.61238308682929
2,1,167,1,1,2,0.1867996147145728,19,85,4,5.782307801809326,82,10,1,0,29.86799614714573,19.0,16,73.36509610915418
2,11,211,1,1,0,0.12117808952836828,4,277,2,0.6374422844544229,20,7,1,2,39.21178089528368,8.637442284454423,19,64.68325443306682
2,2,178,0,0,0,0.007131856513715784,4,19,2,0.37184265140520806,161,2,1,1,10.071318565137158,6.371842651405208,14,20.99213793329772
2,1,143,2,1,0,0.26117870490026635,5,24,0,1.323261175898212,358,4,1,0,25.611787049002665,6.323261175898212,20,56.011555338201894
2,3,137,1,3,0,0.2875290053416529,3,48,0,2.420400488108598,24,10,1,2,34.87529005341653,5.420400488108598,19,63.93447181576277
1,0,134,0,1,1,0.33420227509932476,0,63,0,0.5154473556037743,20,3,0,0,16.342022750993248,0.5154473556037743,6,28.56747829700877
1,0,134,0,0,0,0.3176490437635032,4,24,1,0.00821976889403324,60,5,1,0,6.1764904376350325,5.008219768894033,16,34.54133189010887
5,0,180,1,1,2,0.12282903129416299,6,117,2,0.8399450142687739,137,6,1,2,36.22829031294163,9.839945014268775,21,74.49588897229958
3,0,118,2,1,1,0.32907055153121306,2,41,2,6.938481545311784,33,4,1,2,32.29070551531213,9.0,17,53.40682327614602
3,0,126,1,2,1,0.3396347503911844,7,29,2,2.3746736430542437,2,5,1,1,32.39634750391184,11.374673643054244,17,68.5114089211204
1,0,157,1,1,1,0.17400160747472948,1,52,2,1.0260742812060737,77,10,1,1,19.740016074747295,4.026074281206074,18,40.125913831859
2,3,140,2,0,1,0.20284282637117187,1,152,0,0.42781293305289025,313,4,1,3,29.028428263711717,2.4278129330528904,25,60.44842533618286
5,0,130,1,0,0,0.10658457929504582,0,79,0,0.8803916150681006,49,6,1,1,21.06584579295046,0.8803916150681006,17,40.24370101317279
2,1,110,1,2,1,0.3480886290653332,2,2,0,0.37227228609471835,54,2,1,1,31.48088629065333,2.3722722860947183,12,40.989413055014126
2,6,237,1,1,0,0.04882128540310643,9,20,5,0.22478328867511513,347,7,1,1,28.488212854031065,14.224783288675114,23,71.51478787998865
3,1,150,0,2,0,0.253497067236377,8,31,2,4.744778856669376,118,4,0,0,23.53497067236377,14.744778856669376,10,45.99924195045092
0,3,179,1,1,0,0.1403170811884287,2,18,0,10.0,127,4,1,3,17.403170811884287,7.0,21,54.69704295474755
2,0,177,1,1,1,0.08921471804434891,4,60,0,0.3585271294726051,82,5,1,2,21.892147180443487,4.358527129472606,20,42.43445831661219
2,0,128,2,1,1,0.012527171943859189,6,87,6,0.11213050074641939,367,4,1,2,26.12527171943859,11.112130500746419,24,56.21514651326267
2,0,140,1,3,0,0.1784593872029007,1,65,4,0.800152628983852,116,4,1,3,27.784593872029006,5.800152628983852,21,51.270393452867516
1,0,118,1,3,1,0.07354148854020948,0,227,3,1.238526852767648,225,7,0,0,28.735414885402093,6.238526852767648,14,56.449948110313734
